Region,Category,Country,Group,Summary,TSC,Date,Type
AM,Laptop,United States,Deskside,MAC / JAMF - Laptop Connectivity  Issues.,Y,13-10-2022,Incident
AM,Laptop,United States,Deskside,Jasmine Drew - Hardware Issue - Laptop,Y,20-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop issues ,Y,18-10-2022,Incident
AM,Network,United States,Deskside,Mac - Network and Performance issues - Parallels Functionality /  ARCGIS Performance / Microsoft Office Performance Issue - Possible Completion pending closure,Y,18-10-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer,Y,19-10-2022,Incident
AM,Laptop,United States,Deskside,BAC -  Laptop mic is not working,Y,13-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,25-11-2022,Incident
AM,Email,United States,Deskside,Microsoft Teams â€“ Unable to schedule a Teams meeting from Outlook,Y,14-10-2022,Incident
AM,Windows / OS,United States,Deskside,Windows 10 - Software Center - Issues,Y,14-10-2022,Incident
AM,,United States,Deskside,Reported issue - Snowflake connection ,Y,14-10-2022,Incident
AM,M365,United States,Deskside, Microsoft Teams - Installation,Y,17-10-2022,Incident
AM,M365,United States,Deskside,Reported Issue - Application - Microsoft SQL Server,Y,14-10-2022,Incident
AM,Active Directory,Canada,Deskside,Software Installation  -  Admin rights required,Y,13-10-2022,Incident
AM,Network,United States,Deskside,Network - Connectivity Issues.,Y,17-10-2022,Incident
AM,,United States,Deskside,URGENT - Admin Rights to install an application,Y,12-10-2022,Incident
AM,Email,Canada,Deskside,Microsoft Teams â€“ Unable to schedule a Teams meeting from Outlook,Y,12-10-2022,Incident
AM,Email,United States,Deskside,Email - Permission issues,Y,14-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications,Y,12-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications,Y,20-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications,Y,14-10-2022,Incident
AM,,United States,Deskside,Reported Issue - Application - Excel (desktop),Y,26-10-2022,Incident
AM,Windows / OS,United States,Deskside,Reported Issue - Application - Citrix,Y,18-10-2022,Incident
AM,Network,United States,Deskside,Network Drive - Other Issue,Y,12-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Hard Drive.,Y,19-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications Crestron Master Installer & Tesira,Y,13-10-2022,Incident
AM,Email,United States,Deskside,Email - Other reported,Y,14-10-2022,Incident
AM,Email,United States,Deskside,Email - Other reported,Y,14-10-2022,Incident
AM,Laptop,United States,Deskside,SHIPPED - Jonathan Korb - Hardware Issue - Laptop Performance,Y,11-11-2022,Incident
AM,Email,United States,Deskside,Outlook -  Issues,Y,03-11-2022,Incident
AM,Windows / OS,United States,Deskside,Windows Issues,Y,18-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Broken LCD Panel - Dispatch Work Order Number 434407353 SERVICE REQUEST 153600503,Y,21-10-2022,Incident
AM,Hardware,United States,Deskside,Hardware Issue - Pitney Bowes- Wifi not connecting ,Y,13-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications,Y,13-10-2022,Incident
AM,,United States,Deskside,Software Center - Unable to Install Tableau.,Y,14-10-2022,Incident
AM,Intune,United States,Deskside,Intune - Issues / IOS update is required,Y,13-10-2022,Incident
AM,Windows / OS,United States,Deskside,Local Admin- User can not update the  reMarkable  ,Y,19-10-2022,Incident
AM,Windows / OS,United States,Deskside,BAC Local Admin Rights - Unable to install applications,Y,14-10-2022,Incident
AM,,United States,Deskside,Software issue - Restart device pop-up,Y,04-11-2022,Incident
AM,M365,United States,Deskside,BAC Office 365 - Upgrading office,Y,13-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Keyboard ,Y,17-10-2022,Incident
AM,Email,United States,Deskside,Microsoft Teams â€“ Unable to schedule a Teams meeting from Outlook,Y,12-10-2022,Incident
AM,Windows / OS,United States,Deskside,Telecom - Softphone or Deskphone are not working,Y,14-11-2022,Incident
AM,Laptop,United States,Deskside,Melissa Mroz-Hardware Issue - Laptop - General Slow performance issues,Y,18-10-2022,Incident
AM,,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,26-10-2022,Incident
AM,M365,United States,Deskside,Reported Issue - Application - Metropolis,Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Performance,Y,13-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,28-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,14-10-2022,Incident
AM,Windows / OS,United States,Deskside,Bluebeam -  Installation,Y,14-10-2022,Incident
AP,,Australia,Deskside,Application Issue - WebEx - Desktop App - WEBEX NOT WORKING,Y,16-10-2022,Incident
AP,Laptop,Hong Kong,Deskside,Hardware Issue - Laptop extend,Y,14-10-2022,Incident
AP,,Australia,Deskside,Application Issue - Edge closing down,Y,05-12-2022,Incident
AP,Email,Hong Kong,Deskside,[VIctor]MS Teams and Outlook mobile apps issues,Y,13-10-2022,Incident
AP,Laptop,Malaysia,Deskside,myhsbcl023 â€“ New joiner not able to login into laptop,Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,Hard Down - Laptop Issue ,Y,13-10-2022,Incident
AP,Active Directory,China,Deskside,AD - Unbale to login techzone and eleave ,Y,16-10-2022,Incident
AP,Network,Singapore,Deskside,Reported Issue - Network - VPN,Y,27-10-2022,Incident
AP,M365,Indonesia,Deskside,Teams has glitch,Y,19-10-2022,Incident
AP,Network,Australia,Deskside,Reported Issue - Network - Other,Y,13-10-2022,Incident
AP,Laptop,Australia,Deskside,Hardware Issue - Laptop Performance,Y,25-10-2022,Incident
AP,Email,India,Deskside,Email issue,Y,24-10-2022,Incident
AP,Email,India,Deskside,Email Issues,Y,24-10-2022,Incident
EMEA,,France,Deskside,Reported Issue - Other / Miscellaneous,Y,02-12-2022,Incident
AP,,India,Deskside,Application Issues,Y,14-10-2022,Incident
EMEA,Laptop,United Kingdom,Deskside,CS0611919 : Reported Issue - Hardware - Laptop_Desktop : Defective Camera : UKLONN24938,Y,24-11-2022,Incident
EMEA,Laptop,Poland,Deskside,PL003 Laptop,Y,16-11-2022,Incident
AM,Windows / OS,United States,Deskside,Software issues - Power option,Y,14-10-2022,Incident
AP,Windows / OS,India,Deskside,Windows Troubleshooting,Y,14-10-2022,Incident
AM,Network,Canada,Deskside,Network - Corporate Office Network Issue,Y,13-10-2022,Incident
AP,,Hong Kong,Deskside,Smartview crash issue,Y,30-10-2022,Incident
AP,Active Directory,Hong Kong,Deskside,Reported Issue - Other / Miscellaneous,Y,30-10-2022,Incident
AM,Laptop,United States,Deskside,HARD DOWN - Laptop Not starting,Y,17-10-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer,Y,14-10-2022,Incident
AM,Network,United States,Deskside,Network Drive - Many folders disappeared,Y,03-11-2022,Incident
AM,Windows / OS,United States,Deskside,Application Issue - Adobe Acrobat Pro PDF,Y,14-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop- Black screen,Y,18-10-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,18-11-2022,Incident
AM,Access,United States,Deskside,BAC Webex - Access Issues ,Y,13-10-2022,Incident
AM,Network,United States,Deskside,Network Drive -  Sync issue,Y,17-10-2022,Incident
AM,,United States,Deskside,Adobe Acrobat - Error message received when trying to save a document to PDF,Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop unexpectedly shuts down or freezes when being moved in the office. DELL LATITUDE 7400 ST# 2RL2YD3,Y,22-12-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,09-12-2022,Incident
AM,Windows / OS,United States,Deskside,Mac - Computer Issues / Browsers not loading and VPN not connecting - Monitoring,Y,19-10-2022,Incident
AM,Printer,United States,Deskside,Software - Fiery Printer Driver update module ,Y,21-10-2022,Incident
AM,Email,United States,Deskside,Email - Assistance needed to import .pst file,Y,17-10-2022,Incident
AM,Network,United States,Deskside,Jacqueline Enfield - Reported Issue - Network - LAN,Y,23-10-2022,Incident
AM,Hardware,United States,Deskside,Hardware - return equipment,Y,25-10-2022,Incident
AM,Active Directory,United States,Deskside,Local Admin Rights - Unable to install applications,Y,14-10-2022,Incident
AM,Email,United States,Deskside,Outlook / JLL Brand Hub -  Unable to copy the JLL logo,Y,13-10-2022,Incident
AM,Laptop,United States,Deskside,"Hardware Issue - Laptop- Dell 7410, Power button issue",Y,17-10-2022,Incident
AM,Network,United States,Deskside,Internet - Network connectivity issues,Y,14-10-2022,Incident
AM,Network,United States,Deskside,Reported Issue - Network - VPN,Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop not recognizing monitors properly,Y,17-10-2022,Incident
AM,Printer,United States,Deskside,Urgent / Hardware Issue - Printer connectivity issues,Y,26-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Performance Isues,Y,21-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Not starting / HARD DOWN,Y,14-10-2022,Incident
AM,Network,Canada,Deskside,Internet - Network connectivity issues,Y,20-10-2022,Incident
AM,Laptop,United States,Deskside,HARD DOWN JLL Hardware Issue - Laptop Not starting,Y,17-10-2022,Incident
AM,,United States,Deskside,Tiffany Sartain-Computers not receiving management updates,Y,19-10-2022,Incident
AM,Email,United States,Deskside,Intune -  None of the names come up when he receives a call from any contacts he has set up in Outlook.,Y,20-12-2022,Incident
AM,,United States,Deskside,JLL Admin Rights  - Kardin Budget System Assistance,Y,17-10-2022,Incident
AM,,United States,Deskside,JLL Local Admin Rights PC assigned to Monica.vargas,Y,20-10-2022,Incident
AM,,United States,Deskside,Savannah Nuckols - Computers not receiving management updates,Y,27-10-2022,Incident
AM,Hardware,United States,Deskside,JLL Hardware Issue - Docking Station issue recognizing monitors ,Y,29-10-2022,Incident
AM,Network,United States,Deskside,Network Drive - Memphis_File Issue,Y,20-10-2022,Incident
AM,Hardware,United States,Deskside,Hardware Issue - Monitor needs a hex screw,Y,14-10-2022,Incident
AM,Printer,United States,Deskside,Unable to Load Printers in Bottomline/Webseries using IE,Y,25-10-2022,Incident
AM,Email,United States,Deskside,Outlook (desktop) -   Outlook keeps popping up 3 messages at a time every 5 min,Y,14-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Not starting,Y,17-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications,Y,14-10-2022,Incident
AM,,United States,Deskside,Adobe -  Unable to open a PDF File,Y,17-10-2022,Incident
AM,Email,United States,Deskside,JLL Email -  Credential Password issue,Y,17-10-2022,Incident
AM,,United States,Deskside,Excel -  Add-in is missing,Y,14-10-2022,Incident
AM,,United States,Deskside, Adobe Acrobat Pro DC -  Installation issues / Assistance,Y,14-10-2022,Incident
AM,Windows / OS,United States,Deskside,JLL Windows 10 issues - Blue Screen (BSOD),Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop mouse and keybard issue,Y,21-10-2022,Incident
AM,Printer,United States,Deskside,JLL Admin Rights - Printer issues,Y,17-10-2022,Incident
AM,Email,United States,Deskside,Outlook - No starting ,Y,01-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop / Bluetooth issues,Y,20-10-2022,Incident
AM,Password,United States,Deskside,Jeni Moore-MAC -  Password reset issues,Y,14-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications,Y,20-10-2022,Incident
AM,Active Directory,United States,Deskside,Admin rights needed for software install,Y,24-10-2022,Incident
AM,Network,United States,Deskside,JLL Network issues - VPN - Technical issues,Y,14-10-2022,Incident
AM,,United States,Deskside,ePro Req US002-0000039084 / PO US002-0000035201,Y,13-10-2022,Incident
AM,Printer,United States,Deskside,JLL Admin Rights Printer/scanner assistance,Y,20-10-2022,Incident
AP,,Australia,Deskside,Reported Issue - Application - please update my EnergyPlus and OpenStudio,Y,17-10-2022,Incident
AM,Network,United States,Deskside,Network issues - VPN - Connectivity,Y,20-10-2022,Incident
AM,Access,United States,Deskside,Top Gun - Alexander Chudnoff - Aero access needed,Y,19-10-2022,Incident
AP,,India,Deskside,Application Issues,Y,17-10-2022,Incident
AP,,Vietnam,Deskside,Reported Issue - Application - Zoom,Y,26-10-2022,Incident
AP,Windows / OS,China,Deskside,Application Issue - Other App,Y,16-10-2022,Incident
AP,Windows / OS,Hong Kong,Deskside,Application Issue - eleave issue - [Nicole],Y,17-10-2022,Incident
EMEA,,,Deskside,SysOps/Netops - P3 Incident - JLL-RT-CH-GenevaVallin-SSIB-01- Temperature Alert,Y,27-12-2022,Incident
AP,Email,India,Deskside,Email issue - Outlook Error,Y,07-11-2022,Incident
AP,,India,Deskside,Antivirus Update,Y,24-10-2022,Incident
AM,Active Directory,Canada,Deskside,[Okta site] A user cannot log in ,Y,21-10-2022,Incident
AM,Laptop,Canada,Deskside,Hardware Issue - Laptop Error message on startup,Y,19-10-2022,Incident
AM,Printer,Canada,Deskside,Printer  -  Assistance,Y,21-10-2022,Incident
AM,Access,United States,Deskside,Microsoft Office   Access -  Error message,Y,14-10-2022,Incident
AM,,United States,Deskside,JPMC Bluebeam Install Assistance,Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Battery and Performance Issues,Y,20-10-2022,Incident
AM,M365,United States,Deskside,Reported Issue - Application - Microsoft Teams - Telecom Audio/Conf/Video features,Y,01-11-2022,Incident
AM,Laptop,United States,Deskside,Laptop - HardDown,Y,14-10-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install/update applications,Y,25-10-2022,Incident
AM,,United States,Deskside,Re-instate local admin rights to PC assigned to below accounts,Y,07-11-2022,Incident
AM,Access,United States,Deskside,JLL admin Rights  access to the Cisco Control Hub 'jump box' @ Ip:  10.20.161.42,Y,25-10-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer / Files getting stuck on the printer queue,Y,17-10-2022,Incident
AM,Access,United States,Deskside,Capforce -  Access issues,Y,01-11-2022,Incident
AM,,Canada,Deskside,Portfolio not able to upload files from my PC to OVLA,Y,18-10-2022,Incident
AM,Network,United States,Deskside,BAC Internet - Network connectivity Assistance,Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Keyboard issues,Y,20-10-2022,Incident
AM,,United States,Deskside,Software - Unable to install file VPN_JLL-BR.xml  for Brazilian VPN / Administration credentials required,Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Windows Laptop  Time unable to edit,Y,14-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Battery expanding issues,Y,02-11-2022,Incident
AM,Network,United States,Deskside,JLL Internet - Network connectivity issues on JLL device,Y,14-10-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Audio issue,Y,25-10-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,18-10-2022,Incident
AM,Windows / OS,United States,Deskside,Reported Issue - Application - Amazon Web Services (AWS),Y,26-12-2022,Incident
AM,Hardware,United States,Deskside,Hardware Issue - Docking Station,Y,17-10-2022,Incident
AM,,United States,Deskside,Reported Issue - Application - Adobe Creative Cloud (EMEA),Y,20-10-2022,Incident
AP,Network,India,Deskside,Network Issues,Y,27-10-2022,Incident
AM,Email,United States,Deskside,Software - Outlook and MS Teams not connecting,Y,17-10-2022,Incident
AM,Network,Canada,Deskside,Network issues - VPN - Connectivity,Y,19-10-2022,Incident
AP,M365,Philippines,Deskside,Microsoft 2016 updates fail,Y,20-10-2022,Incident
AM,Laptop,Mexico,Deskside,Lost/Theft â€“ Laptop Dell -   WAMJLLG44S7G3 - LuisAlberto Topete,Y,18-10-2022,Incident
AM,M365,United States,Deskside,"Microsoft Office - Error message "" trusted platform module has mailfuncioning""",Y,17-10-2022,Incident
AM,Laptop,United States,Deskside,Robert Twigg - Hardware Issue - Laptop -  Assistance to access an External Hard Drive,Y,03-02-2023,Incident
AM,Email,United States,Deskside,Outlook - Unable to search emails beyond the middle of September,Y,21-10-2022,Incident
