Region,Category,Country,Group,Summary,TSC,Date,Type,Cleaned_Column,Lemmatized_Column,Final_cleaned,topic_percent,topic,top_words,subtopic,subtopic_name,Category-Summary
AM,Active Directory,United States,Deskside,BAC - JLL Portal - Compliance Checking at Login,Y,14-11-2022,Incident,      bac   jll portal   compliance check at login,    bac   jll portal   compliance check at login,bac jll portal compliance check,71.24730694348817,9,office-wifi,,,Active Directory BAC - JLL Portal - Compliance Checking at Login
AM,Windows / OS,United States,Deskside,Reported Issue - Application - Kardin Budget System,Y,08-11-2022,Incident,     report issue   application   kardin budget sy,report issue   application   kardin budget sy,report issue application kardin budget sy,70.87899864681701,3,report-issue,,,Windows / OS Reported Issue - Application - Kardin Budget System
AM,Access,United States,Deskside,Server - Unable to access Drives.,Y,09-11-2022,Incident,                   server   unable to access drive,                  server   unable to access drive,access drive,62.02901310086196,4,drive-update,0.0,drive-access,Access Server - Unable to access Drives.
AM,,United States,Deskside,Reported Issue - Application - McAfee File and Removable Media Protection (USB Encryption),Y,09-11-2022,Incident,      report issue   application   mcafee file and,report issue   application   mcafee file and,report issue application mcafee file,48.60920590973949,11,screen-issue,0.0,mcafee-file,nan Reported Issue - Application - McAfee File and Removable Media Protection (USB Encryption)
AM,Password,Canada,Deskside,USB encryption- Executable file/Password issues,Y,10-11-2022,Incident,      usb encryption executable filepassword issue,    usb encryption executable filepassword issue,usb encryption executable filepassword issue,70.19602648260236,10,window-keyboard,,,Password USB encryption- Executable file/Password issues
AM,Hardware,United States,Deskside,Reported Issue - Hardware - Monitor,Y,08-11-2022,Incident,                 report issue   hardware   monitor,                report issue   hardware   monitor,report issue hardware monitor,39.26690548933498,7,adobe-acrobat,1.0,monitor-report,Hardware Reported Issue - Hardware - Monitor
EMEA,,Egypt,Deskside,Reported Issue - Other / Miscellaneous,Y,09-11-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,08-12-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AM,,United States,Deskside,JLL Outlook application Credential setup Issue - repetitive prompt,Y,26-12-2022,Incident,    jll outlook application credential setup issue,jll outlook application credential setup issue,jll outlook application credential setup issue,30.056374723501417,10,window-keyboard,1.0,setup-credential,nan JLL Outlook application Credential setup Issue - repetitive prompt
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Keyboard Issues.,Y,15-11-2022,Incident,            hardware issue   laptop keyboard issue,           hardware issue   laptop keyboard issue,hardware issue laptop keyboard issue,67.70350511974107,10,window-keyboard,1.0,keyboard-issue,Laptop Hardware Issue - Laptop Keyboard Issues.
AM,Windows / OS,United States,Deskside,Said AliCherif-Reported Issue - Other / Miscellaneous,Y,11-11-2022,Incident,      say alicherifreporte issue   other   miscell,say alicherifreporte issue   other   miscell,alicherifreporte issue,54.16558521571319,3,report-issue,0.0,issue-zoom,Windows / OS Said AliCherif-Reported Issue - Other / Miscellaneous
AM,M365,United States,Deskside,Reported Issue - Application - Microsoft Project,Y,09-11-2022,Incident,    report issue   application   microsoft project,   report issue   application   microsoft project,report issue application microsoft project,52.70915574124276,3,report-issue,0.0,project-microsoft,M365 Reported Issue - Application - Microsoft Project
AM,M365,United States,Deskside,Reported Issue - Application - Excel (desktop),Y,08-11-2022,Incident,        report issue   application   excel desktop,     report issue   application   excel desktop,report issue application excel desktop,70.16568793231043,0,outlook-email,,,M365 Reported Issue - Application - Excel (desktop)
AM,Windows / OS,Canada,Deskside,Reported Issue - Application - Windows 10,Y,07-12-2022,Incident,            report issue   application   window 10,          report issue   application   window 10,report issue application window,35.153326327593625,3,report-issue,1.0,window-application,Windows / OS Reported Issue - Application - Windows 10
AM,Printer,United States,Deskside,Hardware Issue - Printer,Y,18-11-2022,Incident,                              hardware issue   pri,                           hardware issue   printer,hardware issue printer,64.24445542811503,1,printer-hardware,1.0,printer-hardware,Printer Hardware Issue - Printer
AM,Network,United States,Deskside,Reported Issue - Network - VPN,Y,10-11-2022,Incident,                      report issue   network   vpn,                     report issue   network   vpn,report issue network vpn,67.95204545407046,8,network-connectivity,1.0,vpn-network,Network Reported Issue - Network - VPN
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,14-11-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop Reported Issue - Hardware - Laptop_Desktop
AM,Laptop,United States,Deskside,HARD DOWN JLL Hardware Issue - Laptop Not starting,Y,16-11-2022,Incident,   hard down jll hardware issue   laptop not start,hard down jll hardware issue   laptop not start,jll hardware issue laptop,68.56871249182572,2,laptop-hardware,1.0,jll-laptop,Laptop HARD DOWN JLL Hardware Issue - Laptop Not starting
EMEA,Laptop,Spain,Deskside,Laptop Lost / Stolen,Y,09-11-2022,Incident,                               laptop lose   steal,                               laptop lose   steal,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Laptop Laptop Lost / Stolen
AM,,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,17-11-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
AM,Laptop,Canada,Deskside,HARD DOWN  Issue - Laptop battery not working,Y,09-11-2022,Incident,       hard down   issue   laptop battery not work,      hard down   issue   laptop battery not work,issue laptop battery,64.00449587811654,2,laptop-hardware,0.0,battery-laptop,Laptop HARD DOWN  Issue - Laptop battery not working
AM,M365,United States,Deskside,MS Teams issues,Y,08-11-2022,Incident,                                     ms team issue,                                    ms team issue,ms team issue,64.37853023287533,5,team-microsoft,0.0,ms-team,M365 MS Teams issues
AP,Windows / OS,India,Deskside,Windows Troubleshooting,Y,09-11-2022,Incident,                            window troubleshooting,                            window troubleshooting,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Windows / OS Windows Troubleshooting
AM,,United States,Deskside,JLL Adobe PDF BOA report issue - PDF issue,Y,10-11-2022,Incident,            jll adobe pdf boa report issue   pdf i,         jll adobe pdf boa report issue   pdf issue,jll adobe pdf boa report issue pdf issue,48.74111780390604,7,adobe-acrobat,1.0,pdf-boa,nan JLL Adobe PDF BOA report issue - PDF issue
AM,Access,Canada,Deskside,Reported Issue - Server - Issue with Drive Folder or Access,Y,10-11-2022,Incident,     report issue   server   issue with drive fold,report issue   server   issue with drive fold,report issue server issue drive fold,70.3979085148001,0,outlook-email,,,Access Reported Issue - Server - Issue with Drive Folder or Access
AM,Access,Canada,Deskside,Microsoft PowerToys - Access and Installation,Y,10-11-2022,Incident,      microsoft powertoy   access and installation,      microsoft powertoy   access and installation,microsoft powertoy access,44.57166174359784,11,screen-issue,0.0,powertoy-access,Access Microsoft PowerToys - Access and Installation
AM,Network,United States,Deskside,URGENT-Internet - Network connectivity issues,Y,09-11-2022,Incident,       urgentinternet   network connectivity issue,      urgentinternet   network connectivity issue,urgentinternet network connectivity issue,66.57140835362951,8,network-connectivity,1.0,urgentinternet-connectivity,Network URGENT-Internet - Network connectivity issues
AP,,Australia,Deskside,Reported Issue - Application - Nitro Pro,Y,07-11-2022,Incident,            report issue   application   nitro pro,           report issue   application   nitro pro,report issue application nitro,67.55104647011102,3,report-issue,1.0,nitro-application,nan Reported Issue - Application - Nitro Pro
AM,,United States,Deskside,Reported Issue - Application - Adobe Creative Cloud Suite,Y,08-11-2022,Incident,     report issue   application   adobe creative c,report issue   application   adobe creative c,report issue application adobe creative c,43.68062594573519,6,admin-install,1.0,creative-adobe,nan Reported Issue - Application - Adobe Creative Cloud Suite
AM,,United States,Deskside,JLL Adobe PDF unable to read file on oging issue,Y,10-11-2022,Incident,    jll adobe pdf unable to read file on oge issue,   jll adobe pdf unable to read file on oge issue,jll adobe pdf oge issue,67.90687039460764,7,adobe-acrobat,1.0,pdf-adobe,nan JLL Adobe PDF unable to read file on oging issue
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Performance,Y,09-11-2022,Incident,                   hardware issue   laptop perform,                hardware issue   laptop performance,hardware issue laptop performance,67.75990465762106,2,laptop-hardware,1.0,performance-laptop,Laptop Hardware Issue - Laptop Performance
AP,,Australia,Deskside,Reported Issue - Application - Nitro Pro,Y,13-11-2022,Incident,            report issue   application   nitro pro,           report issue   application   nitro pro,report issue application nitro,67.55104647011102,3,report-issue,1.0,nitro-application,nan Reported Issue - Application - Nitro Pro
EMEA,Windows / OS,United Kingdom,Deskside,Tv in Collaboration area has no sound,Y,14-11-2022,Incident,                 tv in collaboration area have no ,              tv in collaboration area have no sound,collaboration area,8.333333333333332,0,outlook-email,0.0,zoom-function,Windows / OS Tv in Collaboration area has no sound
AM,,United States,Deskside,JLL Smartsheet Install Assistance Requisition ID: 0000047298,Y,08-11-2022,Incident,   jll smartsheet install assistance requisition i,jll smartsheet install assistance requisition I,jll smartsheet install assistance requisition,39.89592534541224,4,drive-update,0.0,smartsheet-assistance,nan JLL Smartsheet Install Assistance Requisition ID: 0000047298
AP,,Australia,Deskside,Reported Issue - Other / Miscellaneous,Y,09-11-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
