num,ptio,summ,notes,Cleaned_Column
INC0144938,3 - Moderate,Warning Alert: Memory Utilization on GBVVSSQ10 is : 94 %,"Node Name: GBVVSSQ10
IP address: 10.52.64.85
Alert Time: Saturday, August 13, 2022 12:48 AM
Severity: Normal

Current memory utilization : 93 % 

Free Memory Available : 7 % 

Total Memory : 16.0 G

Memory Used : 14.9 G

Memory Available : 1.1 G 
",warning alert memory utilization on  is   
INC0144939,2 - High,Critical ALERT:  A QVS.exe component  on AUS-BIPRD-N1 is in a current state of: Down,"Application: QVS.exe
Application Component: QVS.exe(UP)
Application State: UP
Node: AUS-BIPRD-N1
Node Description: Windows 2016 Server
IP Address: 192.168.11.223",critical alert  a qvsexe component  on  is in a current state of down
INC0144940,2 - High,Critical ALERT:  A QVS.exe component  on AUS-BIPRD-N2 is in a current state of: Down,"Application: QVS.exe
Application Component: QVS.exe(UP)
Application State: UP
Node: AUS-BIPRD-N2
Node Description: Windows 2016 Server
IP Address: 192.168.11.224",critical alert  a qvsexe component  on  is in a current state of down
INC0144941,2 - High,Critical ALERT:  GROUP ALERT: Group is Down - APPLICATION - Qlik View,"Group: APPLICATION - Qlik View

Group Status: UP

Application issue: Qlikview AUS-BIPRD-N1 on AUS-BIPRD-N1 is UP, Qlikview AUS-BIPRD-N2 on AUS-BIPRD-N2 is  UP, QlikView Port aus-biprd-n1 on AUS-BIPRD-N1 is UP
",critical alert  group alert group is down  application  qlik view
INC0144944,2 - High, NODE ALERT: AUS-BIPRD-FILE1 is Down,"Node status: Up
Node: AUS-BIPRD-FILE1
Node Description: Windows 2019 Server
IP Address: 192.168.11.67", node alert  is down
INC0144946,3 - Moderate,Warning Alert: Memory Utilization on GBVVSSQ10 is : 95 %,"Node Name: GBVVSSQ10
IP address: 10.52.64.85
Severity: Normal
Current memory utilization : 93 % 
Free Memory Available : 7 % 
Total Memory : 16.0 G
Memory Used : 15.0 G
Memory Available : 1.0 G 
",warning alert memory utilization on  is   
INC0144949,3 - Moderate,Warning Alert: Memory Utilization on APPSERVER01 is : 94 %,"Node Name: APPSERVER01
IP address: 192.168.11.6
Severity: Normal
Current memory utilization : 93 % 
Free Memory Available : 7 % 
Total Memory : 2.0 G
Memory Used : 1.9 G
Memory Available : 123 M 
",warning alert memory utilization on  is   
INC0144950,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,Alert reset - issue detected as resolved by Orion,alert cpu utilization on  is warning	
INC0144951,3 - Moderate,Warning Alert: Memory Utilization on gbdvssq0 is : 94 %,"Node Name: gbdvssq0
IP address: 10.224.32.140
Severity: Normal
Current memory utilization : 89 % 
Free Memory Available : 11 % 
Total Memory : 4.0 G
Memory Used : 3.6 G
Memory Available : 441 M 
",warning alert memory utilization on  is   
INC0144952,4 - Low,ALERT: DISK SPACE on NIMBUS-C:\ Label: F07BBA16 has currently 10 % is available,Alert reset - issue detected as resolved by Orion,alert disk space on nimbusc label  has currently   is available
INC0144956,4 - Low,Alert: CPU Utilization on tcmtest-ws002.tcmis.com is Warning,CPU utilization is normal now.,alert cpu utilization on  is warning
INC0144957,4 - Low,Critical ALERT:  A tcmtm component  on tcmtm-ws01.haasgroupintl.com is Down,Application component is UP now. Reset email generated,critical alert  a tcmtm component  on  is down
INC0144958,2 - High,Alert: CPU Utilization in GJDEWEB04 is Critical	,"Hello all,

Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed

Regards,
Aparna Prakash",alert cpu utilization in  is critical	
INC0144963,2 - High,Critical ALERT:  A Microsoft IIS component  on AUS-GHS01 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Application Pools(Up), Sites(Up), Site Bindings Monitor(Up), Total Connection Attempts(Up), Total Logon Attempts(Up), Current Connections(Up), Current Anonymous users(Up), Current NonAnonymous Users(Up), Windows Process Activation Service(Up), World Wide Web Publishing Service(Up), Application Host Helper Service(Up), IIS Event Log Monitor(Up), Current File Cache Memory Usage(Up), Output Cache Current Memory Usage(Up), File Cache Hits %(Up), Kernel: URI Cache Hits %(Up), Metadata Cache Hits %(Up), Output Cache Current Hits %(Up), URI Cache Hits %(Up), Request Execution Time(Up), Request Wait Time(Up), Requests Queued(Up), Requests Rejected(Up), Total Connection Attempts (GhsClassification)(Up), Total Logon Attempts (GhsClassification)(Up), Current Connections (GhsClassification)(Up), Current Anonymous users (GhsClassification)(Up), Current NonAnonymous Users (GhsClassification)(Up), Total Bytes Received (GhsClassification)(Up), Total Bytes Sent (GhsClassification)(Up), Total Bytes Transferred (GhsClassification)(Up), Total Method Requests (GhsClassification)(Up), Delete Requests (GhsClassification)(Up), Get Requests (GhsClassification)(Up), Head Requests (GhsClassification)(Up), CGI Requests (GhsClassification)(Up), ISAPI Extension Requests (GhsClassification)(Up), Put Requests (GhsClassification)(Up), Post Requests (GhsClassification)(Up), Files Received (GhsClassification)(Up), Files Sent (GhsClassification)(Up), Files Transferred (GhsClassification)(Up), Locked Errors (GhsClassification)(Up), Not Found Errors (GhsClassification)(Up), HTTP Bindings Monitor (GhsClassification)(Up), Site Directory Info Monitor (GhsClassification)(Up), Site Log Directory Monitor (GhsClassification)(Up), Total Connection Attempts (GhsProfessional)(Up), Total Logon Attempts (GhsProfessional)(Up), Current Connections (GhsProfessional)(Up), Current Anonymous users (GhsProfessional)(Up), Current NonAnonymous Users (GhsProfessional)(Up), Total Bytes Received (GhsProfessional)(Up), Total Bytes Sent (GhsProfessional)(Up), Total Bytes Transferred (GhsProfessional)(Up), Total Method Requests (GhsProfessional)(Up), Delete Requests (GhsProfessional)(Up), Get Requests (GhsProfessional)(Up), Head Requests (GhsProfessional)(Up), CGI Requests (GhsProfessional)(Up), ISAPI Extension Requests (GhsProfessional)(Up), Put Requests (GhsProfessional)(Up), Post Requests (GhsProfessional)(Up), Files Received (GhsProfessional)(Up), Files Sent (GhsProfessional)(Up), Files Transferred (GhsProfessional)(Up), Locked Errors (GhsProfessional)(Up), Not Found Errors (GhsProfessional)(Up), HTTP Bindings Monitor (GhsProfessional)(Up), Site Directory Info Monitor (GhsProfessional)(Up), Site Log Directory Monitor (GhsProfessional)(Up), Total Connection Attempts (GHSProfessionalService)(Up), Total Logon Attempts (GHSProfessionalService)(Up), Current Connections (GHSProfessionalService)(Up), Current Anonymous users (GHSProfessionalService)(Up), Current NonAnonymous Users (GHSProfessionalService)(Up), Total Bytes Received (GHSProfessionalService)(Up), Total Bytes Sent (GHSProfessionalService)(Up), Total Bytes Transferred (GHSProfessionalService)(Up), Total Method Requests (GHSProfessionalService)(Up), Delete Requests (GHSProfessionalService)(Up), Get Requests (GHSProfessionalService)(Up), Head Requests (GHSProfessionalService)(Up), CGI Requests (GHSProfessionalService)(Up), ISAPI Extension Requests (GHSProfessionalService)(Up), Put Requests (GHSProfessionalService)(Up), Post Requests (GHSProfessionalService)(Up), Files Received (GHSProfessionalService)(Up), Files Sent (GHSProfessionalService)(Up), Files Transferred (GHSProfessionalService)(Up), Locked Errors (GHSProfessionalService)(Up), Not Found Errors (GHSProfessionalService)(Up), HTTP Bindings Monitor (GHSProfessionalService)(Up), Site Directory Info Monitor (GHSProfessionalService)(Up), Site Log Directory Monitor (GHSProfessionalService)(Up), Worker Process Statistic Monitor (GhsClassification)(Up), Active Requests (GhsClassification)(Up), Requests / Sec (GhsClassification)(Up), Active Threads Count (GhsClassification)(Up), Current Worker Processes (GhsClassification)(Up), Recent Worker Process Failures (GhsClassification)(Up), Total Application Pool Recycles (GhsClassification)(Up), Total Worker Process Failures (GhsClassification)(Up), Total Worker Process Ping Failures (GhsClassification)(Up), Total Worker Process Shutdown Failures (GhsClassification)(Up), Total Worker Process Startup Failures (GhsClassification)(Up), Current File Cache Memory Usage (GhsClassification)(Up), Maximum File Cache Memory Usage (GhsClassification)(Up), Output Cache Current Memory Usage (GhsClassification)(Up), File Cache Hits (GhsClassification)(Up), File Cache Misses (GhsClassification)(Up), Metadata Cache Hits (GhsClassification)(Up), Metadata Cache Misses (GhsClassification)(Up), Output Cache Total Hits (GhsClassification)(Up), Output Cache Total Misses (GhsClassification)(Up), URI Cache Hits (GhsClassification)(Up), URI Cache Misses (GhsClassification)(Up), Worker Process Statistic Monitor (GhsProfessional)(Up), Active Requests (GhsProfessional)(Up), Requests / Sec (GhsProfessional)(Up), Active Threads Count (GhsProfessional)(Up), Current Worker Processes (GhsProfessional)(Up), Recent Worker Process Failures (GhsProfessional)(Up), Total Application Pool Recycles (GhsProfessional)(Up), Total Worker Process Failures (GhsProfessional)(Up), Total Worker Process Ping Failures (GhsProfessional)(Up), Total Worker Process Shutdown Failures (GhsProfessional)(Up), Total Worker Process Startup Failures (GhsProfessional)(Up), Current File Cache Memory Usage (GhsProfessional)(Up), Maximum File Cache Memory Usage (GhsProfessional)(Up), Output Cache Current Memory Usage (GhsProfessional)(Up), File Cache Hits (GhsProfessional)(Up), File Cache Misses (GhsProfessional)(Up), Metadata Cache Hits (GhsProfessional)(Up), Metadata Cache Misses (GhsProfessional)(Up), Output Cache Total Hits (GhsProfessional)(Up), Output Cache Total Misses (GhsProfessional)(Up), URI Cache Hits (GhsProfessional)(Up), URI Cache Misses (GhsProfessional)(Up), Worker Process Statistic Monitor (GHSProfessionalService)(Up), Active Requests (GHSProfessionalService)(Up), Requests / Sec (GHSProfessionalService)(Up), Active Threads Count (GHSProfessionalService)(Up), Current Worker Processes (GHSProfessionalService)(Up), Recent Worker Process Failures (GHSProfessionalService)(Up), Total Application Pool Recycles (GHSProfessionalService)(Up), Total Worker Process Failures (GHSProfessionalService)(Up), Total Worker Process Ping Failures (GHSProfessionalService)(Up), Total Worker Process Shutdown Failures (GHSProfessionalService)(Up), Total Worker Process Startup Failures (GHSProfessionalService)(Up), Current File Cache Memory Usage (GHSProfessionalService)(Up), Maximum File Cache Memory Usage (GHSProfessionalService)(Up), Output Cache Current Memory Usage (GHSProfessionalService)(Up), File Cache Hits (GHSProfessionalService)(Up), File Cache Misses (GHSProfessionalService)(Up), Metadata Cache Hits (GHSProfessionalService)(Up), Metadata Cache Misses (GHSProfessionalService)(Up), Output Cache Total Hits (GHSProfessionalService)(Up), Output Cache Total Misses (GHSProfessionalService)(Up), URI Cache Hits (GHSProfessionalService)(Up), URI Cache Misses (GHSProfessionalService)(Up) 

Application State: Up

Node: AUS-GHS01

Node Description: Windows 2012 R2 Server

IP Address: 192.168.11.120
",critical alert  a microsoft iis component  on  is in a current state of down
INC0144970,2 - High,Alert: CPU Utilization on GBVVSDV0 is Critical	,"Service is up and running fine.
Hence, closing this ticket.
",alert cpu utilization on  is critical	
INC0144971,2 - High,Critical ALERT:  A Microsoft IIS component  on AUS-GHS01 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Application Pools(Up), Sites(Up), Site Bindings Monitor(Up), Total Connection Attempts(Up), Total Logon Attempts(Up), Current Connections(Up), Current Anonymous users(Up), Current NonAnonymous Users(Up), Windows Process Activation Service(Up), World Wide Web Publishing Service(Up), Application Host Helper Service(Up), IIS Event Log Monitor(Up), Current File Cache Memory Usage(Up), Output Cache Current Memory Usage(Up), File Cache Hits %(Up), Kernel: URI Cache Hits %(Up), Metadata Cache Hits %(Up), Output Cache Current Hits %(Up), URI Cache Hits %(Up), Request Execution Time(Up), Request Wait Time(Up), Requests Queued(Up), Requests Rejected(Up), Total Connection Attempts (GhsClassification)(Up), Total Logon Attempts (GhsClassification)(Up), Current Connections (GhsClassification)(Up), Current Anonymous users (GhsClassification)(Up), Current NonAnonymous Users (GhsClassification)(Up), Total Bytes Received (GhsClassification)(Up), Total Bytes Sent (GhsClassification)(Up), Total Bytes Transferred (GhsClassification)(Up), Total Method Requests (GhsClassification)(Up), Delete Requests (GhsClassification)(Up), Get Requests (GhsClassification)(Up), Head Requests (GhsClassification)(Up), CGI Requests (GhsClassification)(Up), ISAPI Extension Requests (GhsClassification)(Up), Put Requests (GhsClassification)(Up), Post Requests (GhsClassification)(Up), Files Received (GhsClassification)(Up), Files Sent (GhsClassification)(Up), Files Transferred (GhsClassification)(Up), Locked Errors (GhsClassification)(Up), Not Found Errors (GhsClassification)(Up), HTTP Bindings Monitor (GhsClassification)(Up), Site Directory Info Monitor (GhsClassification)(Up), Site Log Directory Monitor (GhsClassification)(Up), Total Connection Attempts (GhsProfessional)(Up), Total Logon Attempts (GhsProfessional)(Up), Current Connections (GhsProfessional)(Up), Current Anonymous users (GhsProfessional)(Up), Current NonAnonymous Users (GhsProfessional)(Up), Total Bytes Received (GhsProfessional)(Up), Total Bytes Sent (GhsProfessional)(Up), Total Bytes Transferred (GhsProfessional)(Up), Total Method Requests (GhsProfessional)(Up), Delete Requests (GhsProfessional)(Up), Get Requests (GhsProfessional)(Up), Head Requests (GhsProfessional)(Up), CGI Requests (GhsProfessional)(Up), ISAPI Extension Requests (GhsProfessional)(Up), Put Requests (GhsProfessional)(Up), Post Requests (GhsProfessional)(Up), Files Received (GhsProfessional)(Up), Files Sent (GhsProfessional)(Up), Files Transferred (GhsProfessional)(Up), Locked Errors (GhsProfessional)(Up), Not Found Errors (GhsProfessional)(Up), HTTP Bindings Monitor (GhsProfessional)(Up), Site Directory Info Monitor (GhsProfessional)(Up), Site Log Directory Monitor (GhsProfessional)(Up), Total Connection Attempts (GHSProfessionalService)(Up), Total Logon Attempts (GHSProfessionalService)(Up), Current Connections (GHSProfessionalService)(Up), Current Anonymous users (GHSProfessionalService)(Up), Current NonAnonymous Users (GHSProfessionalService)(Up), Total Bytes Received (GHSProfessionalService)(Up), Total Bytes Sent (GHSProfessionalService)(Up), Total Bytes Transferred (GHSProfessionalService)(Up), Total Method Requests (GHSProfessionalService)(Up), Delete Requests (GHSProfessionalService)(Up), Get Requests (GHSProfessionalService)(Up), Head Requests (GHSProfessionalService)(Up), CGI Requests (GHSProfessionalService)(Up), ISAPI Extension Requests (GHSProfessionalService)(Up), Put Requests (GHSProfessionalService)(Up), Post Requests (GHSProfessionalService)(Up), Files Received (GHSProfessionalService)(Up), Files Sent (GHSProfessionalService)(Up), Files Transferred (GHSProfessionalService)(Up), Locked Errors (GHSProfessionalService)(Up), Not Found Errors (GHSProfessionalService)(Up), HTTP Bindings Monitor (GHSProfessionalService)(Up), Site Directory Info Monitor (GHSProfessionalService)(Up), Site Log Directory Monitor (GHSProfessionalService)(Up), Worker Process Statistic Monitor (GhsClassification)(Up), Active Requests (GhsClassification)(Up), Requests / Sec (GhsClassification)(Up), Active Threads Count (GhsClassification)(Up), Current Worker Processes (GhsClassification)(Up), Recent Worker Process Failures (GhsClassification)(Up), Total Application Pool Recycles (GhsClassification)(Up), Total Worker Process Failures (GhsClassification)(Up), Total Worker Process Ping Failures (GhsClassification)(Up), Total Worker Process Shutdown Failures (GhsClassification)(Up), Total Worker Process Startup Failures (GhsClassification)(Up), Current File Cache Memory Usage (GhsClassification)(Up), Maximum File Cache Memory Usage (GhsClassification)(Up), Output Cache Current Memory Usage (GhsClassification)(Up), File Cache Hits (GhsClassification)(Up), File Cache Misses (GhsClassification)(Up), Metadata Cache Hits (GhsClassification)(Up), Metadata Cache Misses (GhsClassification)(Up), Output Cache Total Hits (GhsClassification)(Up), Output Cache Total Misses (GhsClassification)(Up), URI Cache Hits (GhsClassification)(Up), URI Cache Misses (GhsClassification)(Up), Worker Process Statistic Monitor (GhsProfessional)(Up), Active Requests (GhsProfessional)(Up), Requests / Sec (GhsProfessional)(Up), Active Threads Count (GhsProfessional)(Up), Current Worker Processes (GhsProfessional)(Up), Recent Worker Process Failures (GhsProfessional)(Up), Total Application Pool Recycles (GhsProfessional)(Up), Total Worker Process Failures (GhsProfessional)(Up), Total Worker Process Ping Failures (GhsProfessional)(Up), Total Worker Process Shutdown Failures (GhsProfessional)(Up), Total Worker Process Startup Failures (GhsProfessional)(Up), Current File Cache Memory Usage (GhsProfessional)(Up), Maximum File Cache Memory Usage (GhsProfessional)(Up), Output Cache Current Memory Usage (GhsProfessional)(Up), File Cache Hits (GhsProfessional)(Up), File Cache Misses (GhsProfessional)(Up), Metadata Cache Hits (GhsProfessional)(Up), Metadata Cache Misses (GhsProfessional)(Up), Output Cache Total Hits (GhsProfessional)(Up), Output Cache Total Misses (GhsProfessional)(Up), URI Cache Hits (GhsProfessional)(Up), URI Cache Misses (GhsProfessional)(Up), Worker Process Statistic Monitor (GHSProfessionalService)(Up), Active Requests (GHSProfessionalService)(Up), Requests / Sec (GHSProfessionalService)(Up), Active Threads Count (GHSProfessionalService)(Up), Current Worker Processes (GHSProfessionalService)(Up), Recent Worker Process Failures (GHSProfessionalService)(Up), Total Application Pool Recycles (GHSProfessionalService)(Up), Total Worker Process Failures (GHSProfessionalService)(Up), Total Worker Process Ping Failures (GHSProfessionalService)(Up), Total Worker Process Shutdown Failures (GHSProfessionalService)(Up), Total Worker Process Startup Failures (GHSProfessionalService)(Up), Current File Cache Memory Usage (GHSProfessionalService)(Up), Maximum File Cache Memory Usage (GHSProfessionalService)(Up), Output Cache Current Memory Usage (GHSProfessionalService)(Up), File Cache Hits (GHSProfessionalService)(Up), File Cache Misses (GHSProfessionalService)(Up), Metadata Cache Hits (GHSProfessionalService)(Up), Metadata Cache Misses (GHSProfessionalService)(Up), Output Cache Total Hits (GHSProfessionalService)(Up), Output Cache Total Misses (GHSProfessionalService)(Up), URI Cache Hits (GHSProfessionalService)(Up), URI Cache Misses (GHSProfessionalService)(Up) 

Application State: Up

Node: AUS-GHS01

Node Description: Windows 2012 R2 Server

IP Address: 192.168.11.120
",critical alert  a microsoft iis component  on  is in a current state of down
