num,ptio,summ,notes,Cleaned_Column
INC0146061,4 - Low, NODE ALERT: VALJDELOG01 has rebooted,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146062,3 - Moderate,Alert: Memory Utilization on apexprd-ora01.haasgroupintl.com is warning,Now the utilization is normal. Reset email generated.,now the utilization is normal reset email generated
INC0146065,2 - High,Critical ALERT:  A JDE_Webserver_services component  on GJDEWEB02 is in a current state of: Critical,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146067,3 - Moderate,Warning Alert: Memory Utilization on GBVVSSQ10 is : 95 %,"Utilization Back to Normal,",utilization back to normal
INC0146068,4 - Low, NODE ALERT: DEVJDEJAS2 has rebooted,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146069,2 - High,Critical ALERT:  A JDE_Webserver_services component  on GJDEWEB07 is in a current state of: Critical,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146070,3 - Moderate,Warning Alert: Memory Utilization on AUS-BIPRD-PUB01 is : 95 %,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146071,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146075,2 - High,Critical Alert: Memory Utilization on AUS-BIPRD-PUB01 is : 99 %,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146079,2 - High,Critical ALERT:  A Distributed File System (DFS) component  on LON-DFS01 is in a current state of: Down,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146080,2 - High,Alert: CPU Utilization in GJDEWEB07 is Critical	,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146081,2 - High,Alert: CPU Utilization on secprd-tenable01.haasgroupintl.com is Critical,CPU utilization is normal now.,cpu utilization is normal now
INC0146082,2 - High,Alert: CPU Utilization on secprd-tenable02.haasgroupintl.com is Critical,CPU utilization is normal now.,cpu utilization is normal now
INC0146083,2 - High,Alert: CPU Utilization on secprd-tenable03.haasgroupintl.com is Critical,CPU utilization is normal now.,cpu utilization is normal now
INC0146084,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"Alert reset - issue detected as resolved by Orion
","alert reset  issue detected as resolved by orion
"
INC0146085,2 - High,Critical ALERT:  A Distributed File System (DFS) component  on AUS-DFS01 is in a current state of: Down,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146088,3 - Moderate,CPU Warning  ALERT: CPU load on AUS-UCS-A is currently 90 %,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0146089,4 - Low, NODE ALERT: GJDEWEB01 has rebooted,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146090,4 - Low, NODE ALERT: GJDEWEB02 has rebooted,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146091,3 - Moderate,Alert: CPU Utilization on GJDEWEB07 is Critical,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146092,4 - Low, NODE ALERT: GJDEWEB03 has rebooted,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146094,2 - High,Critical ALERT:  A Baseline Services_Windows component  on XA6514 is in a current state of: Down,"Issue Identification:  A Baseline Services_Windows component  on XA6514 is in a current state of: Down
Resolution: We have restarted the CrowdStrike Falcon Sensor Service now all automatic services are  up and running fine. 
SolarWinds Confirmation (Yes/No):  Yes.","issue identification  a baseline services_windows component  on  is in a current state of down
resolution we have restarted the crowdstrike falcon sensor service now all automatic services are  up and running fine 
solarwinds confirmation yesno  yes"
INC0146096,4 - Low, NODE ALERT: GJDEWEB07 has rebooted,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.","web instances are working fine and cpu utilization is normal after restart 
qc passed successfully i am resolving the incident now
please reopen the incident if further assistance is needed"
INC0146098,2 - High,Critical Alert: Memory Utilization on AUS-BIPRD-PUB01 is : 99 %,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146099,2 - High,Critical ALERT:  GROUP ALERT: Group is Down - APPLICATION - Qlik View,Snapshot deleted on servers.,snapshot deleted on servers
INC0146100,2 - High,Critical ALERT:  A QVS.exe component  on AUS-BIPRD-N1 is in a current state of: Down,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146101,2 - High,Critical ALERT:  A QVS.exe component  on AUS-BIPRD-N2 is in a current state of: Down,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146102,2 - High,Alert: CPU Utilization on FRTLDC is Critical	,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0146103,3 - Moderate,ALERT: Critical disk utilization in AUS-BIPRD-FILE1,Disk cleanup done by BI Team,disk cleanup done by bi team
INC0146108,3 - Moderate,Warning Alert: Memory Utilization on VALAIMSVM01 is : 94 %,Issue has been resolved without action. Alert reset - issue detected as resolved by Orion,issue has been resolved without action alert reset  issue detected as resolved by orion
INC0146109,3 - Moderate,Warning Alert: Memory Utilization on XA6518 is : 95 %,"Issue Identification: Memory Utilization on XA6518 is : 95 %
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes","issue identification memory utilization on  is   
resolution alert reset  issue detected as resolved by orion after the cleared the unused sessions its come down 
solarwinds confirmation yesno  yes"
INC0146110,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on GBDVSFM0 is in a current state of: Critical,Form server is up and running.,form server is up and running
INC0146112,2 - High,Alert: Memory Utilization on XA6518 is critical,"Issue Identification: Memory Utilization on XA6518 is critical
Resolution: Alert reset - issue detected as resolved by Orion, After the kill of the disconnected sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes","issue identification memory utilization on  is critical
resolution alert reset  issue detected as resolved by orion after the kill of the disconnected sessions its come down 
solarwinds confirmation yesno  yes"
